제품코드,특정연령,특정연령단위,연령처리조건,상세정보
670100250,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
670501730,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
670606450,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
671802730,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
678601690,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
693200730,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
693902320,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
694003380,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
698503180,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
73000740,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
625200380,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
642900260,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
643504840,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
643802680,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
645401860,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
646803140,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
649002220,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
649505100,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
649807860,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
657304170,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
661604850,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
670608150,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
694001320,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
52401880,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
55101030,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
57000850,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
73000850,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
625200270,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
642900270,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
643504270,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
645401870,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
646803150,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
648603120,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
649103410,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
657304180,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
658106410,18,세 (3),이하 (2),"1. 마크로라이드 불응성 마이코플라즈마 폐렴 소아환자에게 투여가능 : 마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아[보건복지부 고시 제2023-252호(약제), ’23.12.20. 참고]2. 안전성 및 유효성 미확립, 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뻐연골증을 유발"
