제품코드,일일최대투여량,일일최대투여기준량,용량주의_상세내용
644306010,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649101510,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
649101510,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
670300990,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
670300990,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
654300860,메만틴염산염 20mg,20.0,
642101100,알모트립탄 25mg,25.0,
653102610,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649402830,피오글리타존 30mg,30.0,
649101170,피오글리타존 30mg,30.0,
698500721,세프트리악손 4g(역가),4000.0,
653801320,시메티딘 2.4g,2400.0,
644901560,시메티딘 2.4g,2400.0,
669700120,시메티딘 2.4g,2400.0,
660701730,시메티딘 2.4g,2400.0,
625200140,멜록시캄 15mg,15.0,
642201300,시메티딘 2.4g,2400.0,
698500200,시메티딘 2.4g,2400.0,
643700540,시메티딘 2.4g,2400.0,
625201190,멜록시캄 15mg,15.0,
661901120,시메티딘 2.4g,2400.0,
670603190,시메티딘 2.4g,2400.0,
642702090,시메티딘 2.4g,2400.0,
645702440,프란루카스트수화물 450mg,450.0,
644702330,프란루카스트수화물 450mg,450.0,
642102710,프란루카스트수화물 450mg,450.0,
652601460,가바펜틴 3600mg,3600.0,
648500010,가바펜틴 3600mg,3600.0,
649502210,가바펜틴 3600mg,3600.0,
643300040,가바펜틴 3600mg,3600.0,
656003900,가바펜틴 3600mg,3600.0,
648100010,가바펜틴 3600mg,3600.0,
658600020,가바펜틴 3600mg,3600.0,
694000140,가바펜틴 3600mg,3600.0,
653101980,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
653101980,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
674400670,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
674400670,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
660702150,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
660702150,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
657303100,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657303100,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
645902820,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
645902820,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
669803290,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
669803290,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642900500,메만틴염산염 20mg,20.0,
661900170,메만틴염산염 20mg,20.0,
658204730,로수바스타틴 20mg,20.0,
647205901,반코마이신 2g(역가),2.0,
623005910,플루옥세틴 80mg,80.0,
664900120,"코데인인산염수화물 120mg/이부프로펜 2,400mg/아세트아미노펜 3,000mg",120.0,
664900120,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642404070,에제티미브 10mg/로수바스타틴 20mg,10.0,
643308151,그라니세트론 9mg,9.0,
649602011,케토롤락트로메타민염 90mg,90.0,
641602130,"이부프로펜 3,200mg",3200.0,
656700420,"이부프로펜 3,200mg",3200.0,
643900470,"이부프로펜 3,200mg",3200.0,
670700060,"이부프로펜 3,200mg",3200.0,
656700430,"이부프로펜 3,200mg",3200.0,
645600420,"이부프로펜 3,200mg",3200.0,
654200080,"이부프로펜 3,200mg",3200.0,
644000880,"이부프로펜 3,200mg",3200.0,
653801580,"이부프로펜 3,200mg",3200.0,
642401020,피오글리타존 30mg,30.0,
644300930,로사르탄칼륨 100mg,100.0,
645901290,로사르탄칼륨 100mg,100.0,
652901470,로사르탄칼륨 100mg,100.0,
653802260,로사르탄칼륨 100mg,100.0,
651500350,로사르탄칼륨 100mg,100.0,
643100930,로사르탄칼륨 100mg,100.0,
657303700,로사르탄칼륨 100mg,100.0,
643700150,로사르탄칼륨 100mg,100.0,
648504480,로사르탄칼륨 100mg,100.0,
665500270,로사르탄칼륨 100mg,100.0,
658601170,로사르탄칼륨 100mg,100.0,
670301440,로사르탄칼륨 100mg,100.0,
663600390,로사르탄칼륨 100mg,100.0,
670600620,로사르탄칼륨 100mg,100.0,
657801890,로사르탄칼륨 100mg,100.0,
644702820,로사르탄칼륨 100mg,100.0,
648100520,로사르탄칼륨 100mg,100.0,
678000220,옥시코돈염산염 160mg/날록손염산염 80mg,160.0,
678000210,옥시코돈염산염 160mg/날록손염산염 80mg,160.0,
678000180,옥시코돈염산염 160mg/날록손염산염 80mg,160.0,
678000190,옥시코돈염산염 160mg/날록손염산염 80mg,160.0,
625500750,플루옥세틴 80mg,80.0,
665506900,로수바스타틴 20mg,20.0,
684501860,로사르탄칼륨 100mg,100.0,
642705700,이르베사르탄 300mg/히드로클로로티아지드 25mg,300.0,
657307960,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657307960,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
684501850,로사르탄칼륨 100mg,100.0,
697100360,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
653700760,"이부프로펜 3,200mg",3200.0,
662501330,"이부프로펜 3,200mg",3200.0,
654303510,"이부프로펜 3,200mg",3200.0,
649804140,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
649804140,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
622802150,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
622802150,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
652902170,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
652902170,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
643702570,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
643702570,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
670604310,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
670604310,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
57200091,그라니세트론 9mg,9.0,
660701861,메토카르바몰 3g,3000.0,
647801640,로사르탄칼륨 100mg,100.0,
652600660,로사르탄칼륨 100mg,100.0,
655604260,네비보롤 10mg,10.0,
654003980,네비보롤 10mg,10.0,
642100150,글리피지드 40mg,40.0,
642100300,로사르탄칼륨 100mg,100.0,
643301180,로사르탄칼륨 100mg,100.0,
644000960,로사르탄칼륨 100mg,100.0,
642702570,로사르탄칼륨 100mg,100.0,
671801400,로사르탄칼륨 100mg,100.0,
649402200,로사르탄칼륨 100mg,100.0,
649601970,로사르탄칼륨 100mg,100.0,
650301340,로사르탄칼륨 100mg,100.0,
656000950,로사르탄칼륨 100mg,100.0,
657202170,발사르탄 320mg,320.0,
650203010,발사르탄 320mg,320.0,
648506630,발사르탄 320mg,320.0,
694001870,"메트포르민염산염 2,550mg",2550.0,
646002770,로사르탄칼륨 100mg,100.0,
653802270,로사르탄칼륨 100mg,100.0,
644000950,로사르탄칼륨 100mg,100.0,
644703420,로사르탄칼륨 100mg,100.0,
648201840,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
648201840,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644002040,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
644002040,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
662502010,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
662502010,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
665505400,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
665505400,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
621802220,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
621802220,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
648503740,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
648503740,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
664900670,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
664900670,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
656204520,가바펜틴 3600mg,3600.0,
656204530,가바펜틴 3600mg,3600.0,
671804280,발사르탄 320mg,320.0,
643304800,발사르탄 320mg,320.0,
647802940,발사르탄 320mg,320.0,
640901440,발사르탄 320mg,320.0,
644306210,발사르탄 320mg,320.0,
645903700,발사르탄 320mg,320.0,
642100310,로사르탄칼륨 100mg,100.0,
643304570,로사르탄칼륨 100mg,100.0,
670606660,로사르탄칼륨 100mg,100.0,
694001860,"메트포르민염산염 2,550mg",2550.0,
652101420,라미프릴 10mg,10.0,
640001181,D-만니톨 200g,200.0,
640001201,D-만니톨 200g,200.0,
648201571,반코마이신 2g(역가),2.0,
656204760,프레가발린 600mg,600.0,
644914920,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
59001030,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
651904420,독세핀 6mg,6.0,
649602940,발사르탄 320mg,320.0,
652902350,발사르탄 320mg,320.0,
649601603,"이부프로펜 3,200mg",3200.0,
648506520,이르베사르탄 300mg,300.0,
653102080,이르베사르탄 300mg,300.0,
694001880,"메트포르민염산염 2,550mg",2550.0,
649506030,프레가발린 600mg,600.0,
646203951,세프트리악손 4g(역가),4000.0,
643300100,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
670301364,페닐레프린염산염 60mg/클로르페니라민말레산염 24mg,60.0,
678600330,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
651904660,프레가발린 600mg,600.0,
651904670,프레가발린 600mg,600.0,
657203290,프레가발린 600mg,600.0,
646203961,세프트리악손 4g(역가),4000.0,
643300010,가바펜틴 3600mg,3600.0,
643300020,가바펜틴 3600mg,3600.0,
628801440,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642105560,"메트포르민염산염 2,550mg",2550.0,
657307001,세프트리악손 4g(역가),4000.0,
53300401,세프트리악손 4g(역가),4000.0,
645600301,세프트리악손 4g(역가),4000.0,
643500010,가바펜틴 3600mg,3600.0,
649700860,피록시캄 20mg,20.0,
645100411,D-만니톨 200g,200.0,
645100421,D-만니톨 200g,200.0,
645100441,D-만니톨 200g,200.0,
644000780,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
643703960,로수바스타틴 20mg,20.0,
657802020,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657802020,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644913021,D-만니톨 200g,200.0,
645100431,D-만니톨 200g,200.0,
680500520,프레가발린 600mg,600.0,
73400360,암로디핀 10mg,10.0,
665507780,로사르탄칼륨 100mg,100.0,
73400160,암로디핀 10mg,10.0,
73400170,암로디핀 10mg,10.0,
73400450,가바펜틴 3600mg,3600.0,
73400420,가바펜틴 3600mg,3600.0,
642004040,라코사미드 400mg,400.0,
649700140,디클로페낙나트륨 100mg 또는 디클로페낙칼륨 100mg,100.0,
654005320,"덱시부프로펜 1,200mg",1200.0,
653404310,"덱시부프로펜 1,200mg",1200.0,
652604780,메만틴염산염 20mg,20.0,
54800640,프레가발린 600mg,600.0,
642801020,메만틴염산염 20mg,20.0,
648603220,메만틴염산염 20mg,20.0,
645100461,D-만니톨 200g,200.0,
57600160,"메트포르민염산염 2,550mg",2550.0,
665507731,케토롤락트로메타민염 90mg,90.0,
649405190,로사르탄칼륨 100mg,100.0,
649700870,피록시캄 20mg,20.0,
649701830,프레가발린 600mg,600.0,
644502550,나프토피딜 75mg,75.0,
642400161,프로파세타몰염산염 8g,8000.0,
644004270,피오글리타존 30mg,30.0,
660703291,세프트리악손 4g(역가),4000.0,
649507410,졸피뎀타르타르산염 10mg,10.0,
641606960,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
641606960,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
641606950,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
641606950,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649700730,로페라미드염산염 16mg,16.0,
645100471,D-만니톨 200g,200.0,
644502620,수마트립탄 300mg,300.0,
648104320,"덱시부프로펜 1,200mg",1200.0,
662504340,피오글리타존 30mg,30.0,
694002840,로피니롤 24mg,24.0,
643507160,졸피뎀타르타르산염 10mg,10.0,
651903190,이르베사르탄 300mg,300.0,
649700390,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
645304570,피타바스타틴칼슘 4mg,4.0,
645304760,피타바스타틴칼슘 4mg,4.0,
647804900,카르베딜롤 100mg,100.0,
657308190,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
59000651,트라마돌염산염 400mg,400.0,
642105570,"메트포르민염산염 2,550mg",2550.0,
698504140,"메트포르민염산염 2,550mg",2550.0,
651904170,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
648104350,로수바스타틴 20mg,20.0,
649103750,피오글리타존 30mg,30.0,
649806830,리스페리돈 16mg,16.0,
627500090,시메티딘 2.4g,2400.0,
657307170,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657307170,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
653500890,멜록시캄 15mg,15.0,
651900610,벤즈트로핀메실산염 6mg,6.0,
658603950,로수바스타틴 20mg,20.0,
640903941,트라마돌염산염 400mg,400.0,
642105550,"메트포르민염산염 2,550mg",2550.0,
59000571,세프트리악손 4g(역가),4000.0,
648603961,트라마돌염산염 400mg,400.0,
696600210,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
696600210,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
640006960,에제티미브 10mg/로수바스타틴 20mg,10.0,
669900550,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
654303760,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
644102420,"덱시부프로펜 1,200mg",1200.0,
641606880,에스시탈로프람 20mg,20.0,
644704710,암로디핀 10mg,10.0,
657804520,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
665500290,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
661901630,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
670301450,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
655601420,"덱시부프로펜 1,200mg",1200.0,
644901973,D-만니톨 200g,200.0,
663602840,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
663602840,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
663602810,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
663602810,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
