제품코드,품목기준코드,제품명,업체코드,주성분코드
55101090,201901891.0,투텐션정5mg(에스암로디핀베실산염이수화물)_(7.38mg/1정),401.0,483202ATB
53601180,201902364.0,레보디핀정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),299.0,483202ATB
653103490,201906356.0,비로디정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),51.0,483202ATB
670104670,202001912.0,에스디핀정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),134.0,483202ATB
690302590,202002555.0,라이트암로정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),33.0,483202ATB
648104830,201905863.0,에스암로실정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),194.0,483202ATB
643305880,201100375.0,애니디핀에스정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),119.0,483202ATB
650203440,201001682.0,레보텐션정5밀리그램(에스암로디핀베실산염2.5수화물)_(7.48mg/1정),301.0,483202ATB
655403450,201503331.0,사브정5밀리그램(에스암로디핀베실산염2.5수화물)_(7.48mg/1정),344.0,483202ATB
651204100,201402348.0,지텐션정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),277.0,483202ATB
653403680,201603628.0,암로스핀에스정5밀리그램(에스암로디핀베실산염2.5수화물)_(7.48mg/1정),222.0,483202ATB
664000450,800002978.0,디벤지란캡슐_(1캡슐),469.0,483401ACH
627600230,202003657.0,카나보센정62.5밀리그램(보센탄수화물(미분화))_(64.541mg/1정),411.0,485201ATB
646902450,200706894.0,트라클리어정62.5밀리그램(보센탄수화물)_(64.541mg/1정),152.0,485201ATB
627600240,202004778.0,카나보센정125밀리그램(보센탄수화물(미분화))_(1.29082g/1정),411.0,485202ATB
648504260,200701964.0,하이탑핀정(에스암로디핀니코틴산염)_(3.253mg/1정),293.0,486501ATB
645300370,200608320.0,로디엔정2.5밀리그람(에스암로디핀니코틴산염)_(3.253mg/1정),471.0,486501ATB
645304050,201001745.0,로디엔정5mg(에스암로디핀니코틴산염)_(6.506mg/1정),471.0,486502ATB
645306520,202102833.0,로디엔정1.25밀리그램(에스암로디핀니코틴산염)_(1.627mg/1정),471.0,486503ATB
670701630,201103608.0,네비롤정(네비보롤염산염)_(5.45mg/1정),399.0,489501ATB
642403270,201104062.0,네비올렛정(네비보롤염산염)_(5.45mg/1정),329.0,489501ATB
653402480,201104063.0,네보트론정(네비보롤염산염)_(5.45mg/1정),222.0,489501ATB
620500090,201208083.0,네비스톨정5밀리그램(네비보롤염산염)_(5.45mg/1정),308.0,489501ATB
674900520,200610680.0,네비레트정(네비보롤염산염)_(5.45mg/1정),426.0,489501ATB
655604260,201104061.0,네비베타정(네비보롤염산염)_(5.45mg/1정),474.0,489501ATB
654003980,201104066.0,네비칸정(네비보롤염산염)_(5.45mg/1정),298.0,489501ATB
641806980,202006680.0,네비레트엠정5밀리그램(네비보롤염산염)_(5.45mg/1정),199.0,489501ATB
620500100,201307482.0,네비스톨정2.5밀리그램(네비보롤염산염)_(2.725mg/1정),308.0,489502ATB
641806960,202006681.0,네비레트엠정2.5밀리그램(네비보롤염산염)_(2.725mg/1정),199.0,489502ATB
620500250,201707657.0,네비스톨정1.25밀리그램(네비보롤염산염)_(1.3625mg/1정),308.0,489503ATB
641806970,202006679.0,네비레트엠정1.25밀리그램(네비보롤염산염)_(1.3625mg/1정),199.0,489503ATB
642403740,201308489.0,엑스핀탄정5/160밀리그램_(1정),329.0,492800ATB
655605560,201308544.0,한올네오포지정5/160밀리그램_(1정),474.0,492800ATB
54800040,201702125.0,코르포지정5/160밀리그램_(1정),324.0,492800ATB
657202550,201308482.0,스타포지정5/160밀리그램_(1정),483.0,492800ATB
52701170,201705678.0,에이바스타정5/160밀리그램_(1정),405.0,492800ATB
644913600,201308468.0,발사포스정5/160밀리그램_(1정),358.0,492800ATB
693201320,201405855.0,글로포지정5/160밀리그램_(1정),144.0,492800ATB
646203580,201403571.0,뉴젠포지정5/160밀리그램_(1정),19.0,492800ATB
641704560,201308578.0,듀얼다운정5/160밀리그램_(1정),346.0,492800ATB
658602900,201400082.0,디로포지정5/160밀리그램_(1정),341.0,492800ATB
656004100,201600178.0,디오디핀정5/160밀리그램_(1정),302.0,492800ATB
661904210,201308506.0,렉스파지큐정5/160밀리그램_(1정),331.0,492800ATB
693901250,201401227.0,셀트포지정5/160밀리그램_(1정),69.0,492800ATB
645604260,201308584.0,바로포지정5/160밀리그램_(1정),217.0,492800ATB
670606700,201310764.0,"발사렉스정5/160밀리그램(암로디핀, 발사르탄)_(1정)",165.0,492800ATB
625200640,201403311.0,발사핀정5/160밀리그램_(1정),162.0,492800ATB
669804270,201308561.0,씨알비정5/160mg_(1정),201.0,492800ATB
654004350,201308566.0,아나퍼지정5/160밀리그램_(1정),298.0,492800ATB
674400840,201602312.0,아미포지정5/160밀리그램_(1정),297.0,492800ATB
640902680,201309896.0,암로탄정5/160밀리그램_(1정),114.0,492800ATB
641805550,201308473.0,엑스브이정5/160밀리그램_(1정),199.0,492800ATB
649102150,201308559.0,엑스포르테정5/160mg_(1정),467.0,492800ATB
658501950,201601868.0,엑스포스정5/160밀리그램_(1정),342.0,492800ATB
664900970,201309499.0,엑스폴정5/160mg_(1정),281.0,492800ATB
628900280,201404969.0,엑스핀정5/160밀리그램_(1정),110.0,492800ATB
654701570,201405625.0,엑시비탄정5/160밀리그램_(1정),400.0,492800ATB
665506440,201309145.0,유니포지정5/160밀리그램_(1정),454.0,492800ATB
653804890,201309086.0,엑스포텐정5/160밀리그램_(1정),291.0,492800ATB
670303690,201308459.0,콤비포지정5/160밀리그램_(1정),402.0,492800ATB
670401000,201503876.0,휴니즈발사르핀정5/160mg_(1정),166.0,492800ATB
647204200,201603716.0,투투포지정5/160밀리그램_(1정),460.0,492800ATB
662503500,201603220.0,엑스로탄정5/160밀리그램_(1정),15.0,492800ATB
628800860,201607206.0,엑스로핀정5/160밀리그램_(1정),164.0,492800ATB
644603640,201701499.0,더블포지정5/160mg_(1정),366.0,492800ATB
622802990,201706744.0,듀얼엑스정5/160mg_(1정),34.0,492800ATB
670501390,201901228.0,알파포지정5/160밀리그램_(1정),48.0,492800ATB
58200570,201907462.0,암로듀오정5/160밀리그램_(1정),77.0,492800ATB
57600370,201907958.0,엑스발사텍정5/160mg_(1정),374.0,492800ATB
654305360,202001076.0,바살핀정5/160밀리그램_(1정),333.0,492800ATB
689001240,202001936.0,듀크포지정5/160밀리그램_(1정),70.0,492800ATB
651300940,202000769.0,뉴코포지정5/160밀리그램_(1정),62.0,492800ATB
73000490,201309148.0,엑스건정5/160밀리그램_(1정),189.0,492800ATB
642005100,201704025.0,"에이치포지정5/160밀리그램(암로디핀베실산염,발사르탄)_(1정)",479.0,492800ATB
645404250,201400003.0,제이포지정5/160밀리그램_(1정),362.0,492800ATB
642904860,201308435.0,바이포지정5/160밀리그램_(1정),343.0,492800ATB
653600850,200703803.0,엑스포지정 5/160밀리그램_(1정),418.0,492800ATB
649404580,201309133.0,넥포정5/160밀리그램_(1정),328.0,492800ATB
646003750,201308479.0,메디로텐정5/160밀리그램_(1정),35.0,492800ATB
665001760,201308590.0,노발탄정5/160밀리그램_(1정),6.0,492800ATB
648203650,201308461.0,듀오포지정5/160밀리그램_(1정),106.0,492800ATB
678600240,201309050.0,디스포지정5/160mg_(1정),21.0,492800ATB
670103430,201308486.0,바르디핀정5/160밀리그램_(1정),134.0,492800ATB
648103280,201308376.0,발디핀정5/160밀리그램_(1정),194.0,492800ATB
657805700,201507413.0,발라디핀정5/160밀리그램_(1정),415.0,492800ATB
645905470,201308570.0,발탄엑스정5/160mg_(1정),219.0,492800ATB
660702580,201308494.0,브이디핀정5/160mg_(1정),336.0,492800ATB
621802410,201308556.0,비스포지정5/160밀리그램_(1정),155.0,492800ATB
645702560,201308499.0,시넥트정5/160밀리그램_(1정),271.0,492800ATB
648602530,201308478.0,아모르탄정5/160mg_(1정),75.0,492800ATB
657306480,201402897.0,아발탄정5/160밀리그램_(1정),29.0,492800ATB
651203920,201308580.0,암로반정5/160밀리그램_(1정),277.0,492800ATB
648507000,201308304.0,암로발탄정5/160밀리그램_(1정),293.0,492800ATB
653402890,201309494.0,암로살탄정5/160밀리그램_(1정),222.0,492800ATB
649507200,201601742.0,사디핀정5/160밀리그램_(1정),337.0,492800ATB
650303040,201308552.0,암발탄정5/160밀리그램_(1정),395.0,492800ATB
647803830,201308547.0,에이알비-엑스지정5/160밀리그램_(1정),276.0,492800ATB
645208360,201403415.0,엑사디핀정5/160밀리그램_(1정),87.0,492800ATB
649806330,201308250.0,엑스닌정5/160mg_(1정),243.0,492800ATB
643703670,201308581.0,엑스듀오정5/160mg_(1정),203.0,492800ATB
663606360,201506857.0,엑스디핀정5/160밀리그램_(1정),465.0,492800ATB
671805570,201308574.0,엑스콤비정5/160밀리그램_(1정),211.0,492800ATB
698502460,201308502.0,엑스페라정5/160밀리그램_(1정),127.0,492800ATB
669905920,201400703.0,엔피포지정5/160밀리그램_(1정),212.0,492800ATB
644308630,201308585.0,유나잘탄정5/160밀리그램_(1정),453.0,492800ATB
644003490,201403456.0,카덴자정5/160mg_(1정),273.0,492800ATB
671703840,201308462.0,하이포지정5/160밀리그램_(1정),379.0,492800ATB
694001180,201603065.0,브이포지정5/160mg_(1정),210.0,492800ATB
647303360,201802092.0,씨트포지정5/160밀리그램_(1정),317.0,492800ATB
653102740,201308549.0,엑스로우정5/160밀리그램_(1정),51.0,492800ATB
59000030,201309094.0,엑스포르정5/160밀리그램_(1정),382.0,492800ATB
642403730,201308490.0,엑스핀탄정5/80밀리그램_(1정),329.0,492900ATB
655605570,201308546.0,한올네오포지정5/80밀리그램_(1정),474.0,492900ATB
54800030,201702128.0,코르포지정5/80밀리그램_(1정),324.0,492900ATB
52701180,201706139.0,에이바스타정5/80밀리그램_(1정),405.0,492900ATB
657202560,201308483.0,스타포지정5/80밀리그램_(1정),483.0,492900ATB
644913610,201308467.0,발사포스정5/80밀리그램_(1정),358.0,492900ATB
641805560,201308472.0,엑스브이정5/80밀리그램_(1정),199.0,492900ATB
665506450,201309146.0,유니포지정5/80밀리그램_(1정),454.0,492900ATB
693201190,201404977.0,글로포지정5/80밀리그램_(1정),144.0,492900ATB
696601170,201508519.0,노바살탄정5/80mg_(1정),345.0,492900ATB
646203590,201403570.0,뉴젠포지정5/80밀리그램_(1정),19.0,492900ATB
641704550,201308579.0,듀얼다운정5/80밀리그램_(1정),346.0,492900ATB
658602910,201400081.0,디로포지정5/80밀리그램_(1정),341.0,492900ATB
693901240,201401226.0,셀트포지정5/80밀리그램_(1정),69.0,492900ATB
645604270,201308583.0,바로포지정5/80밀리그램_(1정),217.0,492900ATB
625200650,201403305.0,발사핀정5/80밀리그램_(1정),162.0,492900ATB
669804290,201309452.0,씨알비정5/80mg_(1정),201.0,492900ATB
654004340,201308564.0,아나퍼지정5/80밀리그램_(1정),298.0,492900ATB
642306500,201308505.0,아노포지정5/80밀리그램_(1정),270.0,492900ATB
674400870,201602314.0,아미포지정5/80밀리그램_(1정),297.0,492900ATB
653402990,201403382.0,암로살탄정5/80밀리그램_(1정),222.0,492900ATB
640902660,201309895.0,암로탄정5/80밀리그램_(1정),114.0,492900ATB
649102160,201308560.0,엑스포르테정5/80mg_(1정),467.0,492900ATB
658501960,201601867.0,엑스포스정5/80밀리그램_(1정),342.0,492900ATB
664900980,201309498.0,엑스폴정5/80mg_(1정),281.0,492900ATB
628900290,201404970.0,엑스핀정5/80밀리그램_(1정),110.0,492900ATB
654701520,201403319.0,엑시비탄정5/80밀리그램_(1정),400.0,492900ATB
670303680,201308458.0,콤비포지정5/80밀리그램_(1정),402.0,492900ATB
670401010,201503875.0,휴니즈발사르핀정5/80mg_(1정),166.0,492900ATB
647204180,201603715.0,투투포지정5/80밀리그램_(1정),460.0,492900ATB
662503480,201603219.0,엑스로탄정5/80밀리그램_(1정),15.0,492900ATB
628800870,201607205.0,엑스로핀정5/80밀리그램_(1정),164.0,492900ATB
661904770,201701170.0,렉스파지큐정5/80밀리그램_(1정),331.0,492900ATB
644603630,201701498.0,더블포지정5/80mg_(1정),366.0,492900ATB
622803000,201706743.0,듀얼엑스정5/80mg_(1정),34.0,492900ATB
670501400,201901229.0,알파포지정5/80밀리그램_(1정),48.0,492900ATB
58200590,201907530.0,암로듀오정5/80밀리그램_(1정),77.0,492900ATB
623006350,201907812.0,엔티포지정5/80밀리그램_(1정),432.0,492900ATB
57600380,201907960.0,엑스발사텍정5/80mg_(1정),374.0,492900ATB
654305350,202001075.0,바살핀정5/80밀리그램_(1정),333.0,492900ATB
52400250,201603878.0,인포스지정5/80mg_(1정),112.0,492900ATB
689001230,202001935.0,듀크포지정5/80밀리그램_(1정),70.0,492900ATB
651300950,202000768.0,뉴코포지정5/80밀리그램_(1정),62.0,492900ATB
653806150,201308563.0,엑스포텐정5/80밀리그램_(1정),291.0,492900ATB
73000480,201309147.0,엑스건정5/80밀리그램_(1정),189.0,492900ATB
642005090,201704024.0,"에이치포지정5/80밀리그램(암로디핀베실산염,발사르탄)_(1정)",479.0,492900ATB
642904850,201308434.0,바이포지정5/80밀리그램_(1정),343.0,492900ATB
645404240,201400002.0,제이포지정5/80밀리그램_(1정),362.0,492900ATB
653600860,200703804.0,엑스포지정 5/80밀리그램_(1정),418.0,492900ATB
59000040,201309095.0,엑스포르정5/80밀리그램_(1정),382.0,492900ATB
649404610,201400162.0,넥포정5/80밀리그램_(1정),328.0,492900ATB
646003730,201308476.0,메디로텐정5/80밀리그램_(1정),35.0,492900ATB
665001770,201308589.0,노발탄정5/80밀리그램_(1정),6.0,492900ATB
648203670,201308470.0,듀오포지정5/80밀리그램_(1정),106.0,492900ATB
678600230,201309049.0,디스포지정5/80mg_(1정),21.0,492900ATB
656004010,201507288.0,디오디핀정_(1정),302.0,492900ATB
670103440,201308485.0,바르디핀정5/80밀리그램_(1정),134.0,492900ATB
648103300,201308565.0,발디핀정5/80밀리그램_(1정),194.0,492900ATB
657805680,201507414.0,발라디핀정5/80밀리그램_(1정),415.0,492900ATB
670606590,201308399.0,"발사렉스정5/80밀리그램(암로디핀, 발사르탄)_(1정)",165.0,492900ATB
645905460,201308571.0,발탄엑스정5/80mg_(1정),219.0,492900ATB
660702590,201308495.0,브이디핀정5/80mg_(1정),336.0,492900ATB
621802400,201308557.0,비스포지정5/80밀리그램_(1정),155.0,492900ATB
645702550,201308498.0,시넥트정5/80밀리그램_(1정),271.0,492900ATB
648602540,201308477.0,아모르탄정5/80mg_(1정),75.0,492900ATB
657306460,201402488.0,아발탄정5/80밀리그램_(1정),29.0,492900ATB
651203930,201308569.0,암로반정5/80밀리그램_(1정),277.0,492900ATB
648506990,201308305.0,암로발탄정5/80밀리그램_(1정),293.0,492900ATB
649506940,201506507.0,사디핀정5/80밀리그램_(1정),337.0,492900ATB
650303030,201308553.0,암발탄정5/80밀리그램_(1정),395.0,492900ATB
647803820,201308409.0,에이알비-엑스지정5/80밀리그램_(1정),276.0,492900ATB
645208370,201403416.0,엑사디핀정5/80밀리그램_(1정),87.0,492900ATB
649806340,201308251.0,엑스닌정5/80mg_(1정),243.0,492900ATB
643703660,201308582.0,엑스듀오정5/80mg_(1정),203.0,492900ATB
663606370,201404008.0,엑스디핀정5/80밀리그램_(1정),465.0,492900ATB
671805580,201308573.0,엑스콤비정5/80밀리그램_(1정),211.0,492900ATB
698502470,201308500.0,엑스페라정5/80밀리그램_(1정),127.0,492900ATB
669905910,201400702.0,엔피포지정5/80밀리그램_(1정),212.0,492900ATB
644308640,201308586.0,유나잘탄정5/80밀리그램_(1정),453.0,492900ATB
644003500,201403455.0,카덴자정5/80mg_(1정),273.0,492900ATB
671703850,201308463.0,하이포지정5/80밀리그램_(1정),379.0,492900ATB
694001130,201603064.0,브이포지정5/80mg_(1정),210.0,492900ATB
647303350,201802091.0,씨트포지정5/80밀리그램_(1정),317.0,492900ATB
653102730,201308519.0,엑스로우정5/80밀리그램_(1정),51.0,492900ATB
642403720,201308488.0,엑스핀탄정10/160밀리그램_(1정),329.0,495800ATB
73000960,201906442.0,엑스건정10/160밀리그램_(1정),189.0,495800ATB
54800050,201702182.0,코르포지정10/160밀리그램_(1정),324.0,495800ATB
657202540,201308481.0,스타포지정10/160밀리그램_(1정),483.0,495800ATB
644913590,201308466.0,발사포스정10/160밀리그램_(1정),358.0,495800ATB
52701160,201706190.0,에이바스타정10/160밀리그램_(1정),405.0,495800ATB
693201180,201404978.0,글로포지정10/160밀리그램_(1정),144.0,495800ATB
646203800,201501207.0,뉴젠포지정10/160밀리그램_(1정),19.0,495800ATB
656004090,201600179.0,디오디핀정10/160밀리그램_(1정),302.0,495800ATB
646003740,201308480.0,메디로텐정10/160밀리그램_(1정),35.0,495800ATB
645604160,201309069.0,바로포지정10/160밀리그램_(1정),217.0,495800ATB
625200630,201403312.0,발사핀정10/160밀리그램_(1정),162.0,495800ATB
669804260,201308558.0,씨알비정10/160mg_(1정),201.0,495800ATB
654004360,201308567.0,아나퍼지정10/160밀리그램_(1정),298.0,495800ATB
640902670,201309897.0,암로탄정10/160밀리그램_(1정),114.0,495800ATB
641805540,201308474.0,엑스브이정10/160밀리그램_(1정),199.0,495800ATB
653804880,201309085.0,엑스포텐정10/160밀리그램_(1정),291.0,495800ATB
670303700,201308460.0,콤비포지정10/160밀리그램_(1정),402.0,495800ATB
670400990,201503874.0,휴니즈발사르핀정10/160mg_(1정),166.0,495800ATB
647204190,201603717.0,투투포지정10/160밀리그램_(1정),460.0,495800ATB
