제품코드,효능군중복_효능군,효능군중복_Group
642706690,소화성궤양용제 (I),Group02
642902880,소화성궤양용제 (I),Group02
643100480,소화성궤양용제 (I),Group02
643202560,소화성궤양용제 (I),Group02
643304530,소화성궤양용제 (I),Group02
644004060,소화성궤양용제 (I),Group02
644102760,소화성궤양용제 (I),Group02
644308500,소화성궤양용제 (I),Group02
644900660,소화성궤양용제 (I),Group02
645208630,소화성궤양용제 (I),Group02
645600730,소화성궤양용제 (I),Group02
645700510,소화성궤양용제 (I),Group02
645901150,소화성궤양용제 (I),Group02
646003700,소화성궤양용제 (I),Group02
646203730,소화성궤양용제 (I),Group02
647203690,소화성궤양용제 (I),Group02
647300190,소화성궤양용제 (I),Group02
647803880,소화성궤양용제 (I),Group02
648103430,소화성궤양용제 (I),Group02
648200230,소화성궤양용제 (I),Group02
648301240,소화성궤양용제 (I),Group02
648501240,소화성궤양용제 (I),Group02
648600920,소화성궤양용제 (I),Group02
649001450,소화성궤양용제 (I),Group02
649102220,소화성궤양용제 (I),Group02
649404240,소화성궤양용제 (I),Group02
649604280,소화성궤양용제 (I),Group02
649702080,소화성궤양용제 (I),Group02
650200320,소화성궤양용제 (I),Group02
650300370,소화성궤양용제 (I),Group02
651500200,소화성궤양용제 (I),Group02
651601650,소화성궤양용제 (I),Group02
652300100,소화성궤양용제 (I),Group02
652603970,소화성궤양용제 (I),Group02
652903370,소화성궤양용제 (I),Group02
653005090,소화성궤양용제 (I),Group02
653400400,소화성궤양용제 (I),Group02
653800270,소화성궤양용제 (I),Group02
654005440,소화성궤양용제 (I),Group02
654304710,소화성궤양용제 (I),Group02
654701050,소화성궤양용제 (I),Group02
656005010,소화성궤양용제 (I),Group02
656204620,소화성궤양용제 (I),Group02
657202770,소화성궤양용제 (I),Group02
657306150,소화성궤양용제 (I),Group02
657805310,소화성궤양용제 (I),Group02
658106470,소화성궤양용제 (I),Group02
658203320,소화성궤양용제 (I),Group02
658601140,소화성궤양용제 (I),Group02
660402620,소화성궤양용제 (I),Group02
660700980,소화성궤양용제 (I),Group02
661604990,소화성궤양용제 (I),Group02
662503270,소화성궤양용제 (I),Group02
663607700,소화성궤양용제 (I),Group02
664102870,소화성궤양용제 (I),Group02
664901920,소화성궤양용제 (I),Group02
665001900,소화성궤양용제 (I),Group02
665507100,소화성궤양용제 (I),Group02
669502030,소화성궤양용제 (I),Group02
669604350,소화성궤양용제 (I),Group02
669700350,소화성궤양용제 (I),Group02
669804320,소화성궤양용제 (I),Group02
669906270,소화성궤양용제 (I),Group02
670103560,소화성궤양용제 (I),Group02
670401360,소화성궤양용제 (I),Group02
670501210,소화성궤양용제 (I),Group02
670600480,소화성궤양용제 (I),Group02
671706420,소화성궤양용제 (I),Group02
671800320,소화성궤양용제 (I),Group02
674400560,소화성궤양용제 (I),Group02
678601260,소화성궤양용제 (I),Group02
679601070,소화성궤양용제 (I),Group02
679801830,소화성궤양용제 (I),Group02
684501220,소화성궤양용제 (I),Group02
689000600,소화성궤양용제 (I),Group02
690300610,소화성궤양용제 (I),Group02
693200790,소화성궤양용제 (I),Group02
693900680,소화성궤양용제 (I),Group02
694000630,소화성궤양용제 (I),Group02
696600950,소화성궤양용제 (I),Group02
697100880,소화성궤양용제 (I),Group02
698000690,소화성궤양용제 (I),Group02
698502520,소화성궤양용제 (I),Group02
52700050,소화성궤양용제 (I),Group02
53600340,소화성궤양용제 (I),Group02
54800800,소화성궤양용제 (I),Group02
55100430,소화성궤양용제 (I),Group02
57600240,소화성궤양용제 (I),Group02
57700220,소화성궤양용제 (I),Group02
58200490,소화성궤양용제 (I),Group02
58800390,소화성궤양용제 (I),Group02
59000510,소화성궤양용제 (I),Group02
59600120,소화성궤양용제 (I),Group02
60500550,소화성궤양용제 (I),Group02
73001490,소화성궤양용제 (I),Group02
621803300,소화성궤양용제 (I),Group02
622804180,소화성궤양용제 (I),Group02
625200830,소화성궤양용제 (I),Group02
625500980,소화성궤양용제 (I),Group02
628800490,소화성궤양용제 (I),Group02
628900400,소화성궤양용제 (I),Group02
629700980,소화성궤양용제 (I),Group02
640001590,소화성궤양용제 (I),Group02
640903660,소화성궤양용제 (I),Group02
641502590,소화성궤양용제 (I),Group02
641906210,소화성궤양용제 (I),Group02
642307820,소화성궤양용제 (I),Group02
642706710,소화성궤양용제 (I),Group02
642901590,소화성궤양용제 (I),Group02
643100490,소화성궤양용제 (I),Group02
643202550,소화성궤양용제 (I),Group02
643302620,소화성궤양용제 (I),Group02
644004050,소화성궤양용제 (I),Group02
644102770,소화성궤양용제 (I),Group02
644308490,소화성궤양용제 (I),Group02
644603130,소화성궤양용제 (I),Group02
644900670,소화성궤양용제 (I),Group02
645208340,소화성궤양용제 (I),Group02
645600740,소화성궤양용제 (I),Group02
645901160,소화성궤양용제 (I),Group02
646003710,소화성궤양용제 (I),Group02
646203570,소화성궤양용제 (I),Group02
647203700,소화성궤양용제 (I),Group02
647300200,소화성궤양용제 (I),Group02
647803890,소화성궤양용제 (I),Group02
648103440,소화성궤양용제 (I),Group02
648200240,소화성궤양용제 (I),Group02
648501250,소화성궤양용제 (I),Group02
648600930,소화성궤양용제 (I),Group02
649001460,소화성궤양용제 (I),Group02
649102930,소화성궤양용제 (I),Group02
649404250,소화성궤양용제 (I),Group02
649604290,소화성궤양용제 (I),Group02
649702050,소화성궤양용제 (I),Group02
650200330,소화성궤양용제 (I),Group02
650303250,소화성궤양용제 (I),Group02
651503500,소화성궤양용제 (I),Group02
651601640,소화성궤양용제 (I),Group02
652300110,소화성궤양용제 (I),Group02
652604140,소화성궤양용제 (I),Group02
652903380,소화성궤양용제 (I),Group02
653005100,소화성궤양용제 (I),Group02
653402710,소화성궤양용제 (I),Group02
653800280,소화성궤양용제 (I),Group02
654005450,소화성궤양용제 (I),Group02
654304720,소화성궤양용제 (I),Group02
654701060,소화성궤양용제 (I),Group02
656003620,소화성궤양용제 (I),Group02
656204590,소화성궤양용제 (I),Group02
657202760,소화성궤양용제 (I),Group02
657306160,소화성궤양용제 (I),Group02
657804730,소화성궤양용제 (I),Group02
658106480,소화성궤양용제 (I),Group02
658203310,소화성궤양용제 (I),Group02
658600180,소화성궤양용제 (I),Group02
660402640,소화성궤양용제 (I),Group02
660702730,소화성궤양용제 (I),Group02
661306360,소화성궤양용제 (I),Group02
661605040,소화성궤양용제 (I),Group02
662503280,소화성궤양용제 (I),Group02
663607710,소화성궤양용제 (I),Group02
665001780,소화성궤양용제 (I),Group02
665507090,소화성궤양용제 (I),Group02
669502040,소화성궤양용제 (I),Group02
669700360,소화성궤양용제 (I),Group02
669804330,소화성궤양용제 (I),Group02
669906260,소화성궤양용제 (I),Group02
670103570,소화성궤양용제 (I),Group02
670401150,소화성궤양용제 (I),Group02
670501220,소화성궤양용제 (I),Group02
670600490,소화성궤양용제 (I),Group02
671706430,소화성궤양용제 (I),Group02
671800330,소화성궤양용제 (I),Group02
674400570,소화성궤양용제 (I),Group02
678601210,소화성궤양용제 (I),Group02
679601080,소화성궤양용제 (I),Group02
679801840,소화성궤양용제 (I),Group02
684501210,소화성궤양용제 (I),Group02
689000510,소화성궤양용제 (I),Group02
693200780,소화성궤양용제 (I),Group02
693900980,소화성궤양용제 (I),Group02
694000640,소화성궤양용제 (I),Group02
696600960,소화성궤양용제 (I),Group02
697100840,소화성궤양용제 (I),Group02
698000680,소화성궤양용제 (I),Group02
698502530,소화성궤양용제 (I),Group02
671705960,소화성궤양용제 (I),Group02
643304170,혈압강하작용의약품 (B),Group09
652101420,혈압강하작용의약품 (B),Group09
652101430,혈압강하작용의약품 (B),Group09
643304180,혈압강하작용의약품 (B),Group09
652101440,혈압강하작용의약품 (B),Group09
53300860,정신신경용제 (F),Group09
627600020,정신신경용제 (F),Group09
642900390,정신신경용제 (F),Group09
645305640,정신신경용제 (F),Group09
645403330,정신신경용제 (F),Group09
646902480,정신신경용제 (F),Group09
647304230,정신신경용제 (F),Group09
649002320,정신신경용제 (F),Group09
649806830,정신신경용제 (F),Group09
651900380,정신신경용제 (F),Group09
653000640,정신신경용제 (F),Group09
653404600,정신신경용제 (F),Group09
657200230,정신신경용제 (F),Group09
657807220,정신신경용제 (F),Group09
670402250,정신신경용제 (F),Group09
690301940,정신신경용제 (F),Group09
698004520,정신신경용제 (F),Group09
643506180,정신신경용제 (F),Group09
651904500,정신신경용제 (F),Group09
627600030,정신신경용제 (F),Group09
642900400,정신신경용제 (F),Group09
645305650,정신신경용제 (F),Group09
645400270,정신신경용제 (F),Group09
646902470,정신신경용제 (F),Group09
647304220,정신신경용제 (F),Group09
649002330,정신신경용제 (F),Group09
649503240,정신신경용제 (F),Group09
649806950,정신신경용제 (F),Group09
651900390,정신신경용제 (F),Group09
653000630,정신신경용제 (F),Group09
653404610,정신신경용제 (F),Group09
657200240,정신신경용제 (F),Group09
657807230,정신신경용제 (F),Group09
661904380,정신신경용제 (F),Group09
698004430,정신신경용제 (F),Group09
643506170,정신신경용제 (F),Group09
651904510,정신신경용제 (F),Group09
627600040,정신신경용제 (F),Group09
645305660,정신신경용제 (F),Group09
646902460,정신신경용제 (F),Group09
651900400,정신신경용제 (F),Group09
653004990,정신신경용제 (F),Group09
653404580,정신신경용제 (F),Group09
657200250,정신신경용제 (F),Group09
698004540,정신신경용제 (F),Group09
627600050,정신신경용제 (F),Group09
645306940,정신신경용제 (F),Group09
646902490,정신신경용제 (F),Group09
651900370,정신신경용제 (F),Group09
653006180,정신신경용제 (F),Group09
653404590,정신신경용제 (F),Group09
657200220,정신신경용제 (F),Group09
698004530,정신신경용제 (F),Group09
622802900,정신신경용제 (F),Group17
640903370,정신신경용제 (F),Group17
643803220,정신신경용제 (F),Group17
646004540,정신신경용제 (F),Group17
647303110,정신신경용제 (F),Group17
650303980,정신신경용제 (F),Group17
651904210,정신신경용제 (F),Group17
652607050,정신신경용제 (F),Group17
653005870,정신신경용제 (F),Group17
653600770,정신신경용제 (F),Group17
657807210,정신신경용제 (F),Group17
662503930,정신신경용제 (F),Group17
665507150,정신신경용제 (F),Group17
694001710,정신신경용제 (F),Group17
640903340,정신신경용제 (F),Group17
643803210,정신신경용제 (F),Group17
646004550,정신신경용제 (F),Group17
647303050,정신신경용제 (F),Group17
649103170,정신신경용제 (F),Group17
650303970,정신신경용제 (F),Group17
651904220,정신신경용제 (F),Group17
652607070,정신신경용제 (F),Group17
653005860,정신신경용제 (F),Group17
653600780,정신신경용제 (F),Group17
657308140,정신신경용제 (F),Group17
657805970,정신신경용제 (F),Group17
662503530,정신신경용제 (F),Group17
694001730,정신신경용제 (F),Group17
643803240,정신신경용제 (F),Group17
647303150,정신신경용제 (F),Group17
650303990,정신신경용제 (F),Group17
651904390,정신신경용제 (F),Group17
652607040,정신신경용제 (F),Group17
653006280,정신신경용제 (F),Group17
653600790,정신신경용제 (F),Group17
694002080,정신신경용제 (F),Group17
643803230,정신신경용제 (F),Group17
647303160,정신신경용제 (F),Group17
651904370,정신신경용제 (F),Group17
652607060,정신신경용제 (F),Group17
653006290,정신신경용제 (F),Group17
653600800,정신신경용제 (F),Group17
694002090,정신신경용제 (F),Group17
642003270,정신신경용제 (F),Group17
642203270,정신신경용제 (F),Group17
643802221,정신신경용제 (F),Group17
644704140,정신신경용제 (F),Group17
645404110,정신신경용제 (F),Group17
649806350,정신신경용제 (F),Group17
651904040,정신신경용제 (F),Group17
653005210,정신신경용제 (F),Group17
653601330,정신신경용제 (F),Group17
653804850,정신신경용제 (F),Group17
657202580,정신신경용제 (F),Group17
674400300,정신신경용제 (F),Group17
694001790,정신신경용제 (F),Group17
642003280,정신신경용제 (F),Group17
642203260,정신신경용제 (F),Group17
643802210,정신신경용제 (F),Group17
644704150,정신신경용제 (F),Group17
645404120,정신신경용제 (F),Group17
649806360,정신신경용제 (F),Group17
651904030,정신신경용제 (F),Group17
653005220,정신신경용제 (F),Group17
653601340,정신신경용제 (F),Group17
653804860,정신신경용제 (F),Group17
657202570,정신신경용제 (F),Group17
665506670,정신신경용제 (F),Group17
674400310,정신신경용제 (F),Group17
694001780,정신신경용제 (F),Group17
643802790,정신신경용제 (F),Group17
644704160,정신신경용제 (F),Group17
645406220,정신신경용제 (F),Group17
651905201,정신신경용제 (F),Group17
653602450,정신신경용제 (F),Group17
694001800,정신신경용제 (F),Group17
642103180,정신신경용제 (F),Group03
642801890,정신신경용제 (F),Group03
643504150,정신신경용제 (F),Group03
645403310,정신신경용제 (F),Group03
650000280,정신신경용제 (F),Group03
651902520,정신신경용제 (F),Group03
