제품코드,임부금기_금기등급,임부금기_상세정보
625200060,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
625800280,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
628800170,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
628901000,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
629700540,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
640902440,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
641501820,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
641700320,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
641805410,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
642004390,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
642306400,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
642700370,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
642900220,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
643103340,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
643202830,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
643500600,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
643701530,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
644000300,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
644102220,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
644308400,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
644602990,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
644806000,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645200620,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645300430,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645405240,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645600850,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645701500,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
645900370,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
646000510,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
646200690,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
647204160,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
647301150,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
648100560,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
648203690,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
648500640,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
648600370,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649001840,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649100180,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649404640,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649507240,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649600860,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649702090,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
649806570,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
650201160,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
650303190,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
651200360,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
651500390,2,"임부에 대한 안전성 미확립. 임신 말기에 투여시 태아의 동맥관조기폐쇄 가능성. 태아의 신기능 장애, 소변량 감소 및 이와 동반되는 양수과소증 보고. 동물실험에서 난산발생빈도 증가, 분만지연, 태아 생존율 감소 보고."
